4 -1 0.2 0.2 89.8 -3.95424 -0.937806 -0.937806 6.0948 6.0948 0.054211 3.29807 -0.93622 -0.93622 -3.90008 -2.85993 -2.85993 1.84199 0.825307 0.825307 1.45145 -0.546027 -0.546027 
4 -1 0.200005 0.200005 89.8113 -3.95688 -0.936912 -0.936912 6.09712 6.09712 0.055098 3.29832 -0.934189 -0.934189 -3.90041 -2.85968 -2.85968 1.84213 0.826301 0.826301 1.45139 -0.545848 -0.545848 
4 -1 0.200437 0.200437 89.6335 -3.95604 -0.939265 -0.939265 6.09701 6.09701 0.054806 3.29678 -0.935959 -0.935959 -3.89964 -2.85768 -2.85768 1.8421 0.823551 0.823551 1.44978 -0.545299 -0.545299 
4 -1 0.200781 0.200781 89.4476 -3.95494 -0.933073 -0.933073 6.09874 6.09874 0.051651 3.29648 -0.934704 -0.934704 -3.89947 -2.85473 -2.85473 1.84058 0.822956 0.822956 1.4504 -0.544498 -0.544498 
4 -1 0.20126 0.20126 89.2372 -3.95428 -0.931018 -0.931018 6.09983 6.09983 0.049896 3.2963 -0.933664 -0.933664 -3.89866 -2.85127 -2.85127 1.83953 0.821711 0.821711 1.44962 -0.544144 -0.544144 
4 -1 0.201732 0.201732 89.0375 -3.95358 -0.9297 -0.9297 6.10075 6.10075 0.04836 3.29588 -0.933137 -0.933137 -3.89783 -2.84815 -2.84815 1.83862 0.820036 0.820036 1.44871 -0.54365 -0.54365 
4 -1 0.202882 0.202882 88.6402 -3.95231 -0.925267 -0.925267 6.1045 6.1045 0.043894 3.29489 -0.931964 -0.931964 -3.89575 -2.83955 -2.83955 1.83551 0.812616 0.812616 1.44714 -0.54017 -0.54017 
4 -1 0.203968 0.203968 88.2021 -3.95078 -0.919793 -0.919793 6.10689 6.10689 0.039869 3.29472 -0.928994 -0.928994 -3.89396 -2.83217 -2.83217 1.83305 0.811182 0.811182 1.44567 -0.539582 -0.539582 
4 -1 0.204702 0.204702 87.9077 -3.94967 -0.91535 -0.91535 6.10827 6.10827 0.036854 3.29491 -0.926499 -0.926499 -3.89269 -2.82758 -2.82758 1.83159 0.811802 0.811802 1.44438 -0.539646 -0.539646 
4 -1 0.206194 0.206194 87.3725 -3.94179 -0.923401 -0.923401 6.10379 6.10379 0.035737 3.29139 -0.934923 -0.934923 -3.8887 -2.8214 -2.8214 1.83041 0.804025 0.804025 1.44112 -0.537525 -0.537525 
4 -1 0.207718 0.207718 86.7758 -3.93881 -0.923751 -0.923751 6.10476 6.10476 0.032986 3.28857 -0.935457 -0.935457 -3.88609 -2.81128 -2.81128 1.82724 0.799923 0.799923 1.43843 -0.537192 -0.537192 
4 -1 0.209468 0.209468 86.1581 -3.93543 -0.923915 -0.923915 6.10609 6.10609 0.029721 3.28548 -0.936504 -0.936504 -3.88282 -2.80215 -2.80215 1.82448 0.79365 0.79365 1.43417 -0.535614 -0.535614 
4 -1 0.211858 0.211858 85.3556 -3.9305 -0.928163 -0.928163 6.10734 6.10734 0.026755 3.2801 -0.940718 -0.940718 -3.87816 -2.79178 -2.79178 1.82265 0.780698 0.780698 1.42782 -0.532003 -0.532003 
4 -1 0.213813 0.213813 84.692 -3.92659 -0.928946 -0.928946 6.10843 6.10843 0.023445 3.27657 -0.941695 -0.941695 -3.87469 -2.78034 -2.78034 1.81946 0.775165 0.775165 1.42356 -0.531236 -0.531236 
4 -1 0.215705 0.215705 84.0786 -3.92291 -0.928943 -0.928943 6.10988 6.10988 0.019996 3.27331 -0.942449 -0.942449 -3.87141 -2.77034 -2.77034 1.81659 0.769091 0.769091 1.41937 -0.529894 -0.529894 
4 -1 0.218258 0.218258 83.2864 -3.91815 -0.946904 -0.946904 6.1083 6.1083 0.020781 3.26213 -0.954456 -0.954456 -3.86698 -2.76159 -2.76159 1.81555 0.753649 0.753649 1.4118 -0.526296 -0.526296 
4 -1 0.220697 0.220697 82.5502 -3.91292 -0.95127 -0.95127 6.10923 6.10923 0.018195 3.25672 -0.95833 -0.95833 -3.86263 -2.75176 -2.75176 1.81348 0.742052 0.742052 1.40545 -0.523552 -0.523552 
4 -1 0.223168 0.223168 81.8319 -3.90769 -0.954671 -0.954671 6.11034 6.11034 0.015317 3.2517 -0.961719 -0.961719 -3.85804 -2.74229 -2.74229 1.81145 0.730965 0.730965 1.39838 -0.520736 -0.520736 
4 -1 0.225005 0.225005 81.2622 -3.90614 -0.920516 -0.920516 6.12249 6.12249 0.000751 3.2599 -0.943196 -0.943196 -3.85462 -2.72442 -2.72442 1.80293 0.730259 0.730259 1.39901 -0.516017 -0.516017 
4 -1 0.227584 0.227584 80.5627 -3.90064 -0.922658 -0.922658 6.12358 6.12358 -0.00256 3.255 -0.945934 -0.945934 -3.84978 -2.71454 -2.71454 1.80012 0.721029 0.721029 1.39227 -0.513334 -0.513334 
3 -1 0.230143 0.230143 79.8622 -3.89471 -0.928351 -0.928351 6.12353 6.12353 -0.004321 3.24914 -0.950226 -0.950226 -3.84516 -2.7039 -2.7039 1.79724 0.711418 0.711418 1.38606 -0.511624 -0.511624 
4 -1 0.233094 0.233094 79.1439 -3.88929 -0.940984 -0.940984 6.12224 6.12224 -0.00463 3.23922 -0.958747 -0.958747 -3.84085 -2.6974 -2.6974 1.79664 0.701754 0.701754 1.37552 -0.510782 -0.510782 
4 -1 0.235909 0.235909 78.4137 -3.88442 -0.933427 -0.933427 6.12652 6.12652 -0.011211 3.23647 -0.955729 -0.955729 -3.83615 -2.68386 -2.68386 1.7911 0.696055 0.696055 1.37056 -0.508611 -0.508611 
4 -1 0.238355 0.238355 77.785 -3.8803 -0.923934 -0.923934 6.13076 6.13076 -0.017981 3.23497 -0.951504 -0.951504 -3.83219 -2.67181 -2.67181 1.7864 0.693075 0.693075 1.36641 -0.507038 -0.507038 
4 -1 0.242105 0.242105 76.822 -3.8721 -0.935856 -0.935856 6.1315 6.1315 -0.020059 3.22559 -0.960474 -0.960474 -3.82471 -2.65702 -2.65702 1.78395 0.673449 0.673449 1.35574 -0.501792 -0.501792 
