2 1 0 3 3 0 1.21025 2.09456 1.21025 2.09456 0 0 0 0 
1 1 0 3.03506 3.03506 0 1.21942 2.11148 1.21942 2.11148 0.322334 0 0.229262 0 
1 1 0 3.05262 3.05262 0 1.22398 2.11991 1.22398 2.11991 0.319506 0 0.228705 0 
1 1 0 3.07018 3.07018 0 1.22853 2.12832 1.22853 2.12832 0.316713 0 0.228152 0 
1 1 0 3.08777 3.08777 0 1.23307 2.13671 1.23307 2.13671 0.313956 0 0.227604 0 
1 1 0 3.10536 3.10536 0 1.2376 2.14507 1.2376 2.14507 0.311233 0 0.227062 0 
1 1 0 3.12297 3.12297 0 1.24211 2.15342 1.24211 2.15342 0.308546 0 0.226524 0 
1 1 0 3.14059 3.14059 0 1.24661 2.16174 1.24661 2.16174 0.305892 0 0.22599 0 
1 1 0 3.15822 3.15822 0 1.2511 2.17004 1.2511 2.17004 0.303273 0 0.225461 0 
1 1 0 3.17587 3.17587 0 1.25557 2.17832 1.25557 2.17832 0.300687 0 0.224936 0 
1 1 0 3.19353 3.19353 0 1.26004 2.18658 1.26004 2.18658 0.298134 0 0.224416 0 
1 1 0 3.2112 3.2112 0 1.26449 2.19482 1.26449 2.19482 0.295614 0 0.223899 0 
1 1 0 3.22888 3.22888 0 1.26893 2.20304 1.26893 2.20304 0.293127 0 0.223387 0 
1 1 0 3.24658 3.24658 0 1.27336 2.21123 1.27336 2.21123 0.290672 0 0.222878 0 
1 1 0 3.26429 3.26429 0 1.27777 2.21941 1.27777 2.21941 0.288249 0 0.222373 0 
1 1 0 3.28201 3.28201 0 1.28218 2.22757 1.28218 2.22757 0.285858 0 0.221871 0 
1 1 0 3.29975 3.29975 0 1.28657 2.2357 1.28657 2.2357 0.283497 0 0.221373 0 
1 1 0 3.31749 3.31749 0 1.29095 2.24382 1.29095 2.24382 0.281168 0 0.220877 0 
1 1 0 3.33525 3.33525 0 1.29532 2.25192 1.29532 2.25192 0.27887 0 0.220385 0 
1 1 0 3.35302 3.35302 0 1.29968 2.25999 1.29968 2.25999 0.276602 0 0.219895 0 
