2 1 0 4.52032 4.52032 0 1.56248 1.56248 1.56248 1.56248 0.440947 0 0.235566 0 
2 1 0 4.5013 4.5013 0 1.5581 1.5581 1.5581 1.5581 0.222942 0 1.88809 0 
2 1 0 4.49179 4.49179 0 1.55591 1.55591 1.55591 1.55591 0.223161 0 1.88203 0 
2 1 0 4.48229 4.48229 0 1.55371 1.55371 1.55371 1.55371 1.876 0 0.223381 0 
2 1 0 4.47279 4.47279 0 1.55151 1.55151 1.55151 1.55151 1.86999 0 0.223602 0 
2 1 0 4.46328 4.46328 0 1.54931 1.54931 1.54931 1.54931 1.86401 0 0.223824 0 
2 1 0 4.45378 4.45378 0 1.54711 1.54711 1.54711 1.54711 1.85806 0 0.224047 0 
2 1 0 4.44428 4.44428 0 1.5449 1.5449 1.5449 1.5449 0.224271 0 1.85214 0 
2 1 0 4.43478 4.43478 0 1.54269 1.54269 1.54269 1.54269 1.84624 0 0.224496 0 
2 1 0 4.42528 4.42528 0 1.54047 1.54047 1.54047 1.54047 1.84037 0 0.224722 0 
2 1 0 4.41579 4.41579 0 1.53826 1.53826 1.53826 1.53826 1.83452 0 0.22495 0 
2 1 0 4.40629 4.40629 0 1.53604 1.53604 1.53604 1.53604 1.8287 0 0.225178 0 
2 1 0 4.3968 4.3968 0 1.53382 1.53382 1.53382 1.53382 1.82291 0 0.225408 0 
2 1 0 4.38731 4.38731 0 1.53159 1.53159 1.53159 1.53159 1.81715 0 0.225639 0 
2 1 0 4.37782 4.37782 0 1.52937 1.52937 1.52937 1.52937 0.22587 0 1.81141 0 
2 1 0 4.36833 4.36833 0 1.52714 1.52714 1.52714 1.52714 0.226103 0 1.80569 0 
2 1 0 4.35884 4.35884 0 1.52491 1.52491 1.52491 1.52491 1.80001 0 0.226338 0 
2 1 0 4.34935 4.34935 0 1.52267 1.52267 1.52267 1.52267 0.226573 0 1.79434 0 
2 1 0 4.33987 4.33987 0 1.52043 1.52043 1.52043 1.52043 1.78871 0 0.226809 0 
2 1 0 4.33038 4.33038 0 1.51819 1.51819 1.51819 1.51819 1.7831 0 0.227047 0 
2 1 0 4.3209 4.3209 0 1.51595 1.51595 1.51595 1.51595 0.227286 0 1.77752 0 
2 1 0 4.31142 4.31142 0 1.5137 1.5137 1.5137 1.5137 0.227526 0 1.77196 0 
2 1 0 4.30194 4.30194 0 1.51145 1.51145 1.51145 1.51145 1.76642 0 0.227767 0 
2 1 0 4.29246 4.29246 0 1.5092 1.5092 1.5092 1.5092 1.76092 0 0.228009 0 
2 1 0 4.28298 4.28298 0 1.50694 1.50694 1.50694 1.50694 0.228252 0 1.75543 0 
2 1 0 4.2735 4.2735 0 1.50468 1.50468 1.50468 1.50468 0.228497 0 1.74998 0 
2 1 0 4.26403 4.26403 0 1.50242 1.50242 1.50242 1.50242 0.228743 0 1.74455 0 
2 1 0 4.25455 4.25455 0 1.50016 1.50016 1.50016 1.50016 0.22899 0 1.73914 0 
2 1 0 4.24508 4.24508 0 1.49789 1.49789 1.49789 1.49789 1.73376 0 0.229239 0 
2 1 0 4.23561 4.23561 0 1.49562 1.49562 1.49562 1.49562 1.7284 0 0.229488 0 
2 1 0 4.22614 4.22614 0 1.49335 1.49335 1.49335 1.49335 1.72307 0 0.229739 0 
2 1 0 4.21668 4.21668 0 1.49107 1.49107 1.49107 1.49107 1.71776 0 0.229992 0 
2 1 0 4.20721 4.20721 0 1.48879 1.48879 1.48879 1.48879 1.71248 0 0.230245 0 
2 1 0 4.19774 4.19774 0 1.48651 1.48651 1.48651 1.48651 0.2305 0 1.70722 0 
2 1 0 4.18828 4.18828 0 1.48422 1.48422 1.48422 1.48422 1.70199 0 0.230756 0 
