4 -1 0 0.11 0.11 141.3 -4.10429 6.02495 6.02479 5.09681 5.09679 2.16926 1.73175 3.15722 3.15721 -4.10779 5.22294 5.22291 2.11174 3.93616 3.93615 0.848753 2.2213 2.22126 -4.11275 3.03142 3.03158 -5.09671 -5.0967 2.01847 -1.73167 -3.15714 -3.15718 -4.10845 3.75726 3.75724 2.07089 -3.93618 -3.93617 -0.848694 -2.22128 -2.22125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 -1 0 0.110142 0.110142 141.265 -4.10401 6.02689 6.02689 5.10248 5.10248 2.16288 1.73756 3.16119 3.16119 -4.10752 5.21971 5.21971 2.10564 3.94083 3.94083 0.851347 2.22294 2.22294 -4.11226 3.02003 3.02003 -5.10248 -5.10248 2.01134 -1.73756 -3.16119 -3.16119 -4.10813 3.7488 3.7488 2.0646 -3.94083 -3.94083 -0.851347 -2.22294 -2.22294 1.00045 0 0.374457 0 0.0271077 0 -0.024044 0.00240952 -0.024044 -0.00240952 0.000832522 0.00183312 0.000832522 -0.00183312 3.47463e-06 0 -1.37984e-17 0 0.000541921 0 0.000353851 2.86757e-05 0.000353851 -2.86757e-05 0.000341805 0 -6.92059e-17 0 -3.32654e-17 0 -1.48452e-17 0 5.74245e-18 0 3.1055e-18 0 
3 -1 0 0.110253 0.110253 141.306 -4.10376 6.03075 6.03075 5.11061 5.11061 2.15305 1.74637 3.16729 3.16729 -4.10754 5.21595 5.21595 2.09643 3.94949 3.94949 0.85606 2.22666 2.22666 -4.11158 3.0028 3.0028 -5.11061 -5.11061 2.00037 -1.74637 -3.16729 -3.16729 -4.10802 3.73535 3.73535 2.05481 -3.94949 -3.94949 -0.85606 -2.22666 -2.22666 0.999942 0 0.446718 0 -0.00518827 0.0714739 -0.00518827 -0.0714739 0.0301358 0 0.00197054 0.00180801 0.00197054 -0.00180801 0.000547249 0 0.000354506 2.04847e-05 0.000354506 -2.04847e-05 0.000339973 0 -1.41281e-06 0 -2.45043e-17 0 3.17375e-17 0 1.90575e-17 0 -1.93955e-17 0 9.54468e-18 0 2.49904e-18 0 
4 -1 0 0.11028 0.11028 141.495 -4.10368 6.03524 6.03524 5.1191 5.1191 2.14232 1.75615 3.17403 3.17403 -4.10765 5.21275 5.21275 2.08616 3.96069 3.96069 0.862166 2.23199 2.23199 -4.11145 2.98394 2.98394 -5.1191 -5.1191 1.9875 -1.75615 -3.17403 -3.17403 -4.10829 3.71974 3.71974 2.04375 -3.96069 -3.96069 -0.862166 -2.23199 -2.23199 0.999999 0 1.00813 0 0.182891 0 0.0717131 0 0.0264513 0 0.003916 0 0.00157348 0 0.000536984 0 0.000352087 2.82078e-05 0.000352087 -2.82078e-05 0.00033522 0 5.61522e-06 0 1.60217e-16 0 3.56207e-17 0 -1.20566e-16 0 -5.71493e-17 0 6.12878e-18 0 1.35674e-16 0 
4 -1 0 0.17 0.17 214 -3.88662 6.34025 6.33959 6.19505 5.70944 3.78099 0.488568 2.12311 2.21432 -3.91474 4.07991 4.07921 2.62692 4.55293 3.11383 -0.757671 0.75732 1.14244 -4.07204 -5.82673 -5.82603 -5.70903 -6.1942 -0.10846 -3.56511 -2.21502 -2.12366 -4.02969 -3.35764 -3.35795 0.802546 -3.11149 -4.55244 -2.68553 -1.14205 -0.75735 0.999999 0 1.00813 0 0.182891 0 0.0717131 0 0.0264513 0 0.003916 0 0.00157348 0 0.000536984 0 0.000352087 2.82078e-05 0.000352087 -2.82078e-05 0.00033522 0 5.61522e-06 0 1.60217e-16 0 3.56207e-17 0 -1.20566e-16 0 -5.71493e-17 0 6.12878e-18 0 1.35674e-16 0 
3 -1 0 0.170354 0.170354 213.559 -3.88597 6.34201 6.34201 6.195 5.71086 3.78119 0.491808 2.12741 2.2171 -3.91445 4.07578 4.07578 2.6244 4.54515 3.11082 -0.758478 0.755868 1.14103 -4.07094 -5.8284 -5.8284 -5.71086 -6.195 -0.111029 -3.56608 -2.2171 -2.12741 -4.02886 -3.35357 -3.35357 0.805328 -3.11082 -4.54515 -2.68078 -1.14103 -0.755868 0.987087 0 -0.135731 0 -0.00541097 0.00164756 -0.00541097 -0.00164756 -0.00024843 0.000316285 -0.00024843 -0.000316285 -0.000248566 0 -9.34856e-06 8.7985e-06 -9.34856e-06 -8.7985e-06 8.35844e-06 0 1.36312e-06 0 2.23011e-08 0 -6.3491e-16 0 1.5718e-17 0 -4.7606e-18 0 6.26753e-17 0 3.0552e-17 0 7.61825e-19 0 
3 -1 0 0.171198 0.171198 212.148 -3.88456 6.34102 6.34102 6.19542 5.7142 3.77925 0.492452 2.12696 2.2157 -3.91347 4.06662 4.06662 2.6201 4.5273 3.10453 -0.75932 0.75036 1.13623 -4.06853 -5.83077 -5.83077 -5.7142 -6.19542 -0.112704 -3.56489 -2.2157 -2.12696 -4.02699 -3.34544 -3.34544 0.811996 -3.10453 -4.5273 -2.66972 -1.13623 -0.75036 0.966722 0 -0.201205 0 -0.00406079 0.000570229 -0.00406079 -0.000570229 -0.000376809 0.000451193 -0.000376809 -0.000451193 -0.000220663 0 -1.18366e-05 6.15696e-06 -1.18366e-05 -6.15696e-06 8.90452e-06 0 1.45122e-06 0 1.62797e-08 0 5.05482e-16 0 1.70125e-17 0 5.21631e-18 0 -2.61599e-19 0 9.14946e-18 0 6.4741e-19 0 
3 -1 0 0.171525 0.171525 211.585 -3.88446 6.34088 6.34088 6.19587 5.71557 3.77846 0.492814 2.12783 2.21536 -3.91324 4.0631 4.0631 2.61832 4.51993 3.10407 -0.759765 0.749911 1.13444 -4.06781 -5.83225 -5.83225 -5.71557 -6.19587 -0.114275 -3.56391 -2.21536 -2.12783 -4.02632 -3.34236 -3.34236 0.814742 -3.10407 -4.51993 -2.66528 -1.13444 -0.749911 0.984424 0 -0.139174 0 -0.00344122 0.00169986 -0.00344122 -0.00169986 -0.000266652 0.000526932 -0.000266652 -0.000526932 -0.000248549 0 -1.30019e-05 7.38044e-06 -1.30019e-05 -7.38044e-06 9.14509e-06 0 1.49141e-06 0 -1.97397e-07 0 -1.33791e-16 0 8.0732e-17 0 -1.74055e-17 0 4.58381e-18 0 -2.46223e-17 0 1.07493e-18 0 
3 -1 0 0.172115 0.172115 210.647 -3.88369 6.34143 6.34143 6.19621 5.71746 3.77742 0.493562 2.12645 2.21459 -3.91255 4.05686 4.05686 2.61534 4.50761 3.10052 -0.760559 0.748128 1.13108 -4.06702 -5.83404 -5.83404 -5.71746 -6.19621 -0.115477 -3.56305 -2.21459 -2.12645 -4.02505 -3.33715 -3.33715 0.81909 -3.10052 -4.50761 -2.65789 -1.13108 -0.748128 0.985653 0 -0.130011 0 -0.00315238 0.00152291 -0.00315238 -0.00152291 -0.000259457 0.000625112 -0.000259457 -0.000625112 -0.000257343 0 -1.36608e-05 6.2681e-06 -1.36608e-05 -6.2681e-06 9.61677e-06 0 1.57337e-06 0 -8.67473e-08 0 -6.52012e-17 0 -5.77406e-17 0 -1.16683e-18 0 2.70141e-17 0 4.38504e-17 0 1.77467e-18 0 
3 -1 0 0.172964 0.172964 209.298 -3.88266 6.34243 6.34243 6.19664 5.71988 3.77592 0.494297 2.12525 2.21419 -3.91158 4.04867 4.04867 2.61126 4.48941 3.0955 -0.761499 0.746119 1.12657 -4.06494 -5.83699 -5.83699 -5.71988 -6.19664 -0.117462 -3.56173 -2.21419 -2.12525 -4.02323 -3.32925 -3.32925 0.825698 -3.0955 -4.48941 -2.64706 -1.12657 -0.74612 1.0003 0 0.00626765 0 -0.00227965 0.000284522 -0.00227965 -0.000284522 -0.000487324 0.00108885 -0.000487324 -0.00108885 -0.000304277 0 -1.46455e-05 7.10747e-06 -1.46455e-05 -7.10747e-06 1.03377e-05 0 1.70089e-06 0 2.28723e-08 0 1.14122e-15 0 -1.38323e-17 3.70632e-17 -1.38323e-17 -3.70632e-17 1.63204e-17 0 1.23147e-18 0 4.16601e-17 0 
