1 1 0 2.81702 2.81702 1.82783 2.0043 1.16128 0.175712 1.49781 2.0043 1.16128 0.175712 1.49781 0.236712 0 0.360832 0 -0.216776 -0.0660869 -0.216776 0.0660869 
1 1 0 2.8245 2.8245 1.81213 2.00806 1.16332 0.175558 1.50289 2.00806 1.16332 0.175558 1.50289 -0.214746 -0.0725259 -0.214746 0.0725259 0.236439 0 0.359403 0 
1 1 0 2.83199 2.83199 1.79666 2.01181 1.16536 0.175404 1.50795 2.01181 1.16536 0.175404 1.50795 -0.212546 -0.0789262 -0.212546 0.0789262 0.236167 0 0.357979 0 
1 1 0 2.83948 2.83948 1.78142 2.01556 1.1674 0.175248 1.513 2.01556 1.1674 0.175248 1.513 -0.210174 -0.085284 -0.210174 0.085284 0.235895 0 0.356563 0 
1 1 0 2.84699 2.84699 1.7664 2.01931 1.16944 0.175091 1.51804 2.01931 1.16944 0.175091 1.51804 -0.207632 -0.091595 -0.207632 0.091595 0.235625 0 0.355152 0 
1 1 0 2.85451 2.85451 1.7516 2.02306 1.17148 0.174933 1.52307 2.02306 1.17148 0.174933 1.52307 -0.204918 -0.0978552 -0.204918 0.0978552 0.235356 0 0.353748 0 
1 1 0 2.86203 2.86203 1.73702 2.02681 1.17351 0.174774 1.52809 2.02681 1.17351 0.174774 1.52809 -0.202034 -0.10406 -0.202034 0.10406 0.235088 0 0.352351 0 
1 1 0 2.86956 2.86956 1.72265 2.03056 1.17555 0.174614 1.53309 2.03056 1.17555 0.174614 1.53309 -0.198978 -0.110206 -0.198978 0.110206 0.234821 0 0.35096 0 
1 1 0 2.8771 2.8771 1.70849 2.0343 1.17758 0.174452 1.53809 2.0343 1.17758 0.174452 1.53809 -0.195752 -0.116289 -0.195752 0.116289 0.234555 0 0.349576 0 
1 1 0 2.88465 2.88465 1.69452 2.03805 1.17961 0.17429 1.54307 2.03805 1.17961 0.17429 1.54307 -0.192355 -0.122303 -0.192355 0.122303 0.23429 0 0.348197 0 
1 1 0 2.89221 2.89221 1.68076 2.04179 1.18164 0.174127 1.54805 2.04179 1.18164 0.174127 1.54805 -0.188789 -0.128246 -0.188789 0.128246 0.234026 0 0.346826 0 
1 1 0 2.89977 2.89977 1.66719 2.04553 1.18367 0.173963 1.55301 2.04553 1.18367 0.173963 1.55301 -0.185053 -0.134112 -0.185053 0.134112 0.233763 0 0.34546 0 
1 1 0 2.90735 2.90735 1.65382 2.04927 1.1857 0.173798 1.55796 2.04927 1.1857 0.173798 1.55796 -0.181149 -0.139897 -0.181149 0.139897 0.233501 0 0.344102 0 
1 1 0 2.91493 2.91493 1.64063 2.05301 1.18773 0.173632 1.5629 2.05301 1.18773 0.173632 1.5629 -0.177076 -0.145597 -0.177076 0.145597 0.23324 0 0.342749 0 
1 1 0 2.92252 2.92252 1.62763 2.05674 1.18976 0.173465 1.56783 2.05674 1.18976 0.173465 1.56783 -0.172837 -0.151207 -0.172837 0.151207 0.23298 0 0.341403 0 
1 1 0 2.93012 2.93012 1.6148 2.06048 1.19178 0.173297 1.57275 2.06048 1.19178 0.173297 1.57275 -0.168432 -0.156722 -0.168432 0.156722 0.232721 0 0.340063 0 
1 1 0 2.93772 2.93772 1.60216 2.06421 1.1938 0.173128 1.57766 2.06421 1.1938 0.173128 1.57766 -0.163861 -0.162138 -0.163861 0.162138 0.232462 0 0.33873 0 
1 1 0 2.94534 2.94534 1.58968 2.06794 1.19583 0.172958 1.58256 2.06794 1.19583 0.172958 1.58256 -0.159126 -0.167451 -0.159126 0.167451 0.232205 0 0.337403 0 
1 1 0 2.95296 2.95296 1.57738 2.07167 1.19785 0.172787 1.58745 2.07167 1.19785 0.172787 1.58745 -0.154229 -0.172656 -0.154229 0.172656 0.231949 0 0.336082 0 
1 1 0 2.96059 2.96059 1.56525 2.07539 1.19987 0.172616 1.59233 2.07539 1.19987 0.172616 1.59233 -0.149171 -0.177747 -0.149171 0.177747 0.231694 0 0.334768 0 
1 1 0 2.96822 2.96822 1.55328 2.07912 1.20189 0.172443 1.5972 2.07912 1.20189 0.172443 1.5972 -0.143953 -0.182721 -0.143953 0.182721 0.231439 0 0.33346 0 
1 1 0 2.97587 2.97587 1.54147 2.08284 1.20391 0.17227 1.60205 2.08284 1.20391 0.17227 1.60205 -0.138577 -0.187573 -0.138577 0.187573 0.231186 0 0.332159 0 
1 1 0 2.98352 2.98352 1.52982 2.08656 1.20592 0.172095 1.6069 2.08656 1.20592 0.172095 1.6069 -0.133044 -0.192297 -0.133044 0.192297 0.230933 0 0.330863 0 
1 1 0 2.99118 2.99118 1.51832 2.09028 1.20794 0.17192 1.61174 2.09028 1.20794 0.17192 1.61174 -0.127357 -0.19689 -0.127357 0.19689 0.230682 0 0.329574 0 
1 1 0 2.99885 2.99885 1.50698 2.094 1.20995 0.171744 1.61657 2.094 1.20995 0.171744 1.61657 -0.121518 -0.201347 -0.121518 0.201347 0.230431 0 0.328291 0 
1 1 0 3.00652 3.00652 1.49579 2.09771 1.21196 0.171568 1.62138 2.09771 1.21196 0.171568 1.62138 -0.115528 -0.205662 -0.115528 0.205662 0.230181 0 0.327015 0 
1 1 0 3.01421 3.01421 1.48475 2.10143 1.21397 0.17139 1.62619 2.10143 1.21397 0.17139 1.62619 -0.109391 -0.209831 -0.109391 0.209831 0.229932 0 0.325745 0 
1 1 0 3.0219 3.0219 1.47385 2.10514 1.21598 0.171212 1.63099 2.10514 1.21598 0.171212 1.63099 -0.103108 -0.213849 -0.103108 0.213849 0.229684 0 0.324481 0 
1 1 0 3.02959 3.02959 1.46309 2.10885 1.21799 0.171032 1.63577 2.10885 1.21799 0.171032 1.63577 -0.0966817 -0.217711 -0.0966817 0.217711 0.229437 0 0.323223 0 
1 1 0 3.0373 3.0373 1.45247 2.11256 1.22 0.170852 1.64055 2.11256 1.22 0.170852 1.64055 -0.0901153 -0.221413 -0.0901153 0.221413 0.229191 0 0.321972 0 
1 1 0 3.04501 3.04501 1.44199 2.11626 1.22201 0.170672 1.64532 2.11626 1.22201 0.170672 1.64532 -0.0834113 -0.22495 -0.0834113 0.22495 0.228946 0 0.320726 0 
1 1 0 3.05273 3.05273 1.43164 2.11997 1.22401 0.17049 1.65008 2.11997 1.22401 0.17049 1.65008 -0.0765729 -0.228317 -0.0765729 0.228317 0.228701 0 0.319487 0 
1 1 0 3.06046 3.06046 1.42143 2.12367 1.22602 0.170308 1.65482 2.12367 1.22602 0.170308 1.65482 -0.0696031 -0.231509 -0.0696031 0.231509 0.228457 0 0.318254 0 
1 1 0 3.06819 3.06819 1.41134 2.12737 1.22802 0.170125 1.65956 2.12737 1.22802 0.170125 1.65956 -0.0625052 -0.234521 -0.0625052 0.234521 0.228214 0 0.317028 0 
1 1 0 3.07593 3.07593 1.40139 2.13107 1.23002 0.169941 1.66429 2.13107 1.23002 0.169941 1.66429 -0.0552826 -0.237349 -0.0552826 0.237349 0.227972 0 0.315807 0 
1 1 0 3.08368 3.08368 1.39155 2.13476 1.23202 0.169757 1.66901 2.13476 1.23202 0.169757 1.66901 -0.0479389 -0.239988 -0.0479389 0.239988 0.227731 0 0.314593 0 
1 1 0 3.09144 3.09144 1.38185 2.13846 1.23402 0.169572 1.67372 2.13846 1.23402 0.169572 1.67372 -0.0404779 -0.242434 -0.0404779 0.242434 0.227491 0 0.313384 0 
1 1 0 3.0992 3.0992 1.37226 2.14215 1.23601 0.169386 1.67842 2.14215 1.23601 0.169386 1.67842 -0.0329033 -0.244681 -0.0329033 0.244681 0.227251 0 0.312182 0 
1 1 0 3.10697 3.10697 1.36279 2.14584 1.23801 0.169199 1.68311 2.14584 1.23801 0.169199 1.68311 -0.0252194 -0.246725 -0.0252194 0.246725 0.227012 0 0.310986 0 
1 1 0 3.11475 3.11475 1.35344 2.14952 1.24 0.169012 1.68779 2.14952 1.24 0.169012 1.68779 -0.0174302 -0.248561 -0.0174302 0.248561 0.226774 0 0.309796 0 
1 1 0 3.12253 3.12253 1.34421 2.15321 1.242 0.168824 1.69247 2.15321 1.242 0.168824 1.69247 -0.00954021 -0.250185 -0.00954021 0.250185 0.226537 0 0.308612 0 
1 1 0 3.13032 3.13032 1.33508 2.15689 1.24399 0.168636 1.69713 2.15689 1.24399 0.168636 1.69713 -0.00155389 -0.251593 -0.00155389 0.251593 0.2263 0 0.307434 0 
1 1 0 3.13812 3.13812 1.32607 2.16057 1.24598 0.168447 1.70178 2.16057 1.24598 0.168447 1.70178 0.00652403 -0.252779 0.00652403 0.252779 0.226065 0 0.306262 0 
1 1 0 3.14592 3.14592 1.31717 2.16425 1.24797 0.168257 1.70643 2.16425 1.24797 0.168257 1.70643 0.0146887 -0.253739 0.0146887 0.253739 0.22583 0 0.305096 0 
1 1 0 3.15373 3.15373 1.30838 2.16793 1.24996 0.168066 1.71106 2.16793 1.24996 0.168066 1.71106 0.022935 -0.25447 0.022935 0.25447 0.225595 0 0.303936 0 
1 1 0 3.16155 3.16155 1.29969 2.1716 1.25194 0.167875 1.71569 2.1716 1.25194 0.167875 1.71569 0.0312579 -0.254966 0.0312579 0.254966 0.225362 0 0.302783 0 
1 1 0 3.16937 3.16937 1.2911 2.17527 1.25393 0.167684 1.72031 2.17527 1.25393 0.167684 1.72031 0.0396518 -0.255224 0.0396518 0.255224 0.225129 0 0.301635 0 
1 1 0 3.1772 3.1772 1.28262 2.17895 1.25591 0.167491 1.72492 2.17895 1.25591 0.167491 1.72492 0.0481113 -0.255239 0.0481113 0.255239 0.224897 0 0.300493 0 
1 1 0 3.18504 3.18504 1.27424 2.18261 1.25789 0.167299 1.72952 2.18261 1.25789 0.167299 1.72952 0.0566306 -0.255007 0.0566306 0.255007 0.224665 0 0.299357 0 
1 1 0 3.19288 3.19288 1.26596 2.18628 1.25988 0.167105 1.73411 2.18628 1.25988 0.167105 1.73411 0.0652039 -0.254525 0.0652039 0.254525 0.224435 0 0.298227 0 
1 1 0 3.20073 3.20073 1.25778 2.18994 1.26185 0.166911 1.73869 2.18994 1.26185 0.166911 1.73869 0.0738249 -0.253788 0.0738249 0.253788 0.224205 0 0.297102 0 
1 1 0 3.20859 3.20859 1.24969 2.1936 1.26383 0.166717 1.74326 2.1936 1.26383 0.166717 1.74326 0.0824876 -0.252792 0.0824876 0.252792 0.223975 0 0.295984 0 
1 1 0 3.21645 3.21645 1.24169 2.19726 1.26581 0.166522 1.74783 2.19726 1.26581 0.166522 1.74783 0.0911854 -0.251535 0.0911854 0.251535 0.223747 0 0.294872 0 
1 1 0 3.22432 3.22432 1.23379 2.20092 1.26779 0.166326 1.75238 2.20092 1.26779 0.166326 1.75238 0.0999118 -0.250012 0.0999118 0.250012 0.223519 0 0.293765 0 
1 1 0 3.2322 3.2322 1.22598 2.20457 1.26976 0.16613 1.75693 2.20457 1.26976 0.16613 1.75693 0.10866 -0.248219 0.10866 0.248219 0.223291 0 0.292665 0 
1 1 0 3.24008 3.24008 1.21826 2.20823 1.27173 0.165933 1.76147 2.20823 1.27173 0.165933 1.76147 0.117423 -0.246155 0.117423 0.246155 0.223064 0 0.29157 0 
1 1 0 3.24797 3.24797 1.21063 2.21188 1.2737 0.165736 1.766 2.21188 1.2737 0.165736 1.766 0.126193 -0.243814 0.126193 0.243814 0.222838 0 0.290481 0 
1 1 0 3.25587 3.25587 1.20309 2.21552 1.27567 0.165538 1.77052 2.21552 1.27567 0.165538 1.77052 0.134964 -0.241194 0.134964 0.241194 0.222613 0 0.289398 0 
1 1 0 3.26377 3.26377 1.19563 2.21917 1.27764 0.16534 1.77503 2.21917 1.27764 0.16534 1.77503 0.143728 -0.238293 0.143728 0.238293 0.222388 0 0.28832 0 
1 1 0 3.27168 3.27168 1.18826 2.22281 1.27961 0.165141 1.77953 2.22281 1.27961 0.165141 1.77953 0.152477 -0.235107 0.152477 0.235107 0.222163 0 0.287248 0 
1 1 0 3.27959 3.27959 1.18096 2.22645 1.28158 0.164942 1.78403 2.22645 1.28158 0.164942 1.78403 0.161203 -0.231634 0.161203 0.231634 0.221939 0 0.286183 0 
1 1 0 3.28751 3.28751 1.17376 2.23009 1.28354 0.164743 1.78852 2.23009 1.28354 0.164743 1.78852 0.169898 -0.227871 0.169898 0.227871 0.221716 0 0.285123 0 
1 1 0 3.29544 3.29544 1.16663 2.23373 1.2855 0.164543 1.793 2.23373 1.2855 0.164543 1.793 0.178555 -0.223816 0.178555 0.223816 0.221493 0 0.284068 0 
1 1 0 3.30337 3.30337 1.15958 2.23736 1.28747 0.164342 1.79747 2.23736 1.28747 0.164342 1.79747 0.187164 -0.219467 0.187164 0.219467 0.221271 0 0.283019 0 
1 1 0 3.31131 3.31131 1.15261 2.24099 1.28943 0.164141 1.80193 2.24099 1.28943 0.164141 1.80193 0.195717 -0.214822 0.195717 0.214822 0.221049 0 0.281977 0 
1 1 0 3.31925 3.31925 1.14571 2.24462 1.29139 0.16394 1.80638 2.24462 1.29139 0.16394 1.80638 0.204206 -0.209878 0.204206 0.209878 0.220828 0 0.280939 0 
1 1 0 3.3272 3.3272 1.13889 2.24825 1.29334 0.163738 1.81083 2.24825 1.29334 0.163738 1.81083 0.212621 -0.204635 0.212621 0.204635 0.220607 0 0.279908 0 
1 1 0 3.33516 3.33516 1.13215 2.25188 1.2953 0.163536 1.81527 2.25188 1.2953 0.163536 1.81527 0.220953 -0.199092 0.220953 0.199092 0.220387 0 0.278882 0 
1 1 0 3.34312 3.34312 1.12548 2.2555 1.29726 0.163333 1.8197 2.2555 1.29726 0.163333 1.8197 0.229194 -0.193246 0.229194 0.193246 0.220167 0 0.277862 0 
1 1 0 3.35109 3.35109 1.11888 2.25912 1.29921 0.16313 1.82412 2.25912 1.29921 0.16313 1.82412 0.237334 -0.187096 0.237334 0.187096 0.219948 0 0.276847 0 
