2 1 0 0.1 0.4 0 -4.05885 6.19741 6.19741 -3.24692e-16 -7.05044e-17 3.92067 -9.50752e-19 -2.25942e-16 -6.24008e-17 -4.05885 6.19741 6.19741 3.92067 -1.68085e-17 -3.49395e-16 1.4868e-19 -2.43733e-16 -7.35872e-17 -4.05885 6.19741 6.19741 -3.24692e-16 -7.05044e-17 3.92067 -9.50752e-19 -2.25942e-16 -6.24008e-17 -4.05885 6.19741 6.19741 3.92067 -1.68085e-17 -3.49395e-16 1.4868e-19 -2.43733e-16 -7.35872e-17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0.102953 0.4 91.8753 -4.04774 6.18063 6.18063 -1.4703e-16 -2.57658e-16 3.91022 1.62254e-18 -1.24223e-16 -1.04081e-15 -4.04774 6.18063 6.18063 3.91022 -2.57658e-16 -1.4703e-16 1.62254e-18 -1.24223e-16 -1.04081e-15 -4.04774 6.18063 6.18063 -1.4703e-16 -2.57658e-16 3.91022 1.62254e-18 -1.24223e-16 -1.04081e-15 -4.04774 6.18063 6.18063 3.91022 -2.57658e-16 -1.4703e-16 1.62254e-18 -1.24223e-16 -1.04081e-15 0.292442 0 0.369932 0 0.377128 0 0.609869 0 0.499838 0 0.393547 0 0.393547 0 0.947087 0 0.946059 0 0.945951 0 0.940277 0 0.96982 0.0664278 0.96982 -0.0664278 0.96982 0.0664278 0.96982 -0.0664278 0.94365 0 0.945697 0 0.945697 0 
1 1 0 0.105922 0.4 90.5023 -4.03663 6.16385 6.16385 -2.7585e-16 3.08308e-15 3.89977 -9.49504e-18 -2.38174e-16 1.9677e-15 -4.03663 6.16385 6.16385 3.89977 3.08308e-15 -2.7585e-16 -9.49504e-18 -2.38174e-16 1.9677e-15 -4.03663 6.16385 6.16385 -2.7585e-16 3.08308e-15 3.89977 -9.49504e-18 -2.38174e-16 1.9677e-15 -4.03663 6.16385 6.16385 3.89977 3.08308e-15 -2.7585e-16 -9.49504e-18 -2.38174e-16 1.9677e-15 0.292425 0 0.369991 0 0.377186 0 0.609697 0 0.500388 0 0.393651 0 0.393651 0 0.969872 0.0674424 0.969872 -0.0674424 0.969872 0.0674424 0.969872 -0.0674424 0.946968 0 0.945909 0 0.945799 0 0.93997 0 0.943419 0 0.945537 0 0.945537 0 
1 1 0 0.111907 0.4 87.9248 -4.01441 6.1303 6.1303 4.3873e-16 -1.03454e-14 3.87886 8.18503e-18 2.84598e-16 -6.80286e-15 -4.01441 6.1303 6.1303 3.87886 -1.03454e-14 4.3873e-16 8.18503e-18 2.84598e-16 -6.80286e-15 -4.01441 6.1303 6.1303 4.3873e-16 -1.03454e-14 3.87886 8.18503e-18 2.84598e-16 -6.80286e-15 -4.01441 6.1303 6.1303 3.87886 -1.03454e-14 4.3873e-16 8.18503e-18 2.84598e-16 -6.80286e-15 0.292383 0 0.370109 0 0.377303 0 0.501522 0 0.393861 0 0.609356 0 0.393861 0 0.97001 0.069436 0.97001 -0.069436 0.97001 0.069436 0.97001 -0.069436 0.946728 0 0.945608 0 0.945491 0 0.939353 0 0.942951 0 0.945212 0 0.945212 0 
1 1 0 0.124074 0.4 83.3486 -3.96997 6.06321 6.06321 -4.79784e-16 8.99082e-15 3.83704 -3.84177e-19 -3.24649e-16 4.95462e-15 -3.96997 6.06321 6.06321 3.83704 8.99082e-15 -4.79784e-16 -3.84177e-19 -3.24649e-16 4.95462e-15 -3.96997 6.06321 6.06321 -4.79784e-16 8.99082e-15 3.83704 -3.84177e-19 -3.24649e-16 4.95462e-15 -3.96997 6.06321 6.06321 3.83704 8.99082e-15 -4.79784e-16 -3.84177e-19 -3.24649e-16 4.95462e-15 0.292277 0 0.370351 0 0.377541 0 0.608701 0 0.50392 0 0.394299 0 0.394299 0 0.970425 0.0732938 0.970425 -0.0732938 0.970425 0.0732938 0.970425 -0.0732938 0.946242 0 0.944865 0 0.944994 0 0.938102 0 0.941986 0 0.944552 0 0.944552 0 
1 1 0 0.14283 0.4 77.6254 -3.90334 5.96259 5.96259 -3.84077e-16 7.89956e-15 3.77431 8.43534e-18 -2.25369e-16 5.28219e-15 -3.90334 5.96259 5.96259 3.77431 7.89956e-15 -3.84077e-16 8.43534e-18 -2.25369e-16 5.28219e-15 -3.90334 5.96259 5.96259 -3.84077e-16 7.89956e-15 3.77431 8.43534e-18 -2.25369e-16 5.28219e-15 -3.90334 5.96259 5.96259 3.77431 7.89956e-15 -3.84077e-16 8.43534e-18 -2.25369e-16 5.28219e-15 0.292059 0 0.370725 0 0.377904 0 0.507851 0 0.607805 0 0.394998 0 0.394998 0 0.971424 0.0788015 0.971424 -0.0788015 0.971424 0.0788015 0.971424 -0.0788015 0.945494 0 0.944047 0 0.943899 0 0.936183 0 0.940466 0 0.943531 0 0.943531 0 
1 1 0 0.172164 0.4 70.8923 -3.80342 5.8117 5.8117 -3.7728e-16 9.40807e-15 3.68022 -1.3666e-17 -2.54294e-16 4.62279e-15 -3.80342 5.8117 5.8117 3.68022 9.40807e-15 -3.7728e-16 -1.3666e-17 -2.54294e-16 4.62279e-15 -3.80342 5.8117 5.8117 -3.7728e-16 9.40807e-15 3.68022 -1.3666e-17 -2.54294e-16 4.62279e-15 -3.80342 5.8117 5.8117 3.68022 9.40807e-15 -3.7728e-16 -1.3666e-17 -2.54294e-16 4.62279e-15 0.291594 0 0.371312 0 0.378469 0 0.514526 0 0.606738 0 0.39614 0 0.39614 0 0.973854 0.0865394 0.973854 -0.0865394 0.973854 0.0865394 0.973854 -0.0865394 0.944329 0 0.942565 0 0.942386 0 0.933192 0 0.937997 0 0.941928 0 0.941928 0 
1 1 0 0.215481 0.4 64.0516 -3.66474 5.60224 5.60224 3.01649e-16 5.0136e-14 3.54952 -8.15202e-17 1.46879e-16 3.59105e-14 -3.66474 5.60224 5.60224 3.54952 5.0136e-14 3.01649e-16 -8.15202e-17 1.46879e-16 3.59105e-14 -3.66474 5.60224 5.60224 3.01649e-16 5.0136e-14 3.54952 -8.15202e-17 1.46879e-16 3.59105e-14 -3.66474 5.60224 5.60224 3.54952 5.0136e-14 3.01649e-16 -8.15202e-17 1.46879e-16 3.59105e-14 0.290662 0 0.372185 0 0.379296 0 0.606023 0 0.525446 0 0.397921 0 0.397921 0 0.979328 0.0963772 0.979328 -0.0963772 0.979328 0.0963772 0.979328 -0.0963772 0.942624 0 0.94037 0 0.940148 0 0.928767 0 0.934117 0 0.939542 0 0.939542 0 
1 1 0 0.262099 0.4 59.254 -3.52616 5.39292 5.39292 7.6293e-17 3.91084e-14 3.41884 1.99954e-17 9.82309e-17 1.78487e-14 -3.52616 5.39292 5.39292 3.41884 3.91084e-14 7.6293e-17 1.99954e-17 9.82309e-17 1.78487e-14 -3.52616 5.39292 5.39292 7.6293e-17 3.91084e-14 3.41884 1.99954e-17 9.82309e-17 1.78487e-14 -3.52616 5.39292 5.39292 3.41884 3.91084e-14 7.6293e-17 1.99954e-17 9.82309e-17 1.78487e-14 0.289384 0 0.373132 0 0.380184 0 0.606463 0 0.538486 0 0.399935 0 0.399935 0 0.940811 0 0.938002 0 0.937733 0 0.923934 0 0.987583 0.105116 0.987583 -0.105116 0.987583 0.105116 0.987583 -0.105116 0.929571 0 0.93695 0 0.93695 0 
1 1 0 0.291521 0.4 57.1764 -3.44393 5.26871 5.26871 -2.91466e-16 -1.63588e-15 3.34126 1.57315e-17 -2.71455e-16 4.14103e-16 -3.44393 5.26871 5.26871 3.34126 -1.63588e-15 -2.91466e-16 1.57315e-17 -2.71455e-16 4.14103e-16 -3.44393 5.26871 5.26871 -2.91466e-16 -1.63588e-15 3.34126 1.57315e-17 -2.71455e-16 4.14103e-16 -3.44393 5.26871 5.26871 3.34126 -1.63588e-15 -2.91466e-16 1.57315e-17 -2.71455e-16 4.14103e-16 0.288455 0 0.373734 0 0.380747 0 0.607368 0 0.547377 0 0.401247 0 0.401247 0 0.93968 0 0.936503 0 0.936206 0 0.92082 0 0.993968 0.10967 0.993968 -0.10967 0.993968 0.10967 0.993968 -0.10967 0.926467 0 0.935301 0 0.935301 0 
2 1 0 0.344192 0.4 54.9011 -3.30555 5.05966 5.05966 -2.98291e-16 -3.13971e-14 3.21065 -1.62393e-17 -1.97441e-16 -1.53679e-14 -3.30555 5.05966 5.05966 3.21065 -3.13971e-14 -2.98291e-16 -1.62393e-17 -1.97441e-16 -1.53679e-14 -3.30555 5.05966 5.05966 -2.98291e-16 -3.13971e-14 3.21065 -1.62393e-17 -1.97441e-16 -1.53679e-14 -3.30555 5.05966 5.05966 3.21065 -3.13971e-14 -2.98291e-16 -1.62393e-17 -1.97441e-16 -1.53679e-14 0.286579 0 0.374819 0 0.381769 0 0.610106 0 0.564684 0 0.403666 0 0.403666 0 1.00759 0.11582 1.00759 -0.11582 1.00759 0.11582 1.00759 -0.11582 0.937682 0 0.933813 0 0.933466 0 0.915075 0 0.92035 0 0.932322 0 0.932322 0 
2 1 0 0.401312 0.4 54.3492 -3.16731 4.85083 4.85083 7.7204e-16 1.06417e-14 3.08013 -8.57671e-17 9.97487e-16 1.63498e-14 -3.16731 4.85083 4.85083 3.08013 1.06417e-14 7.7204e-16 -8.57671e-17 9.97487e-16 1.63498e-14 -3.16731 4.85083 4.85083 7.7204e-16 1.06417e-14 3.08013 -8.57671e-17 9.97487e-16 1.63498e-14 -3.16731 4.85083 4.85083 3.08013 1.06417e-14 7.7204e-16 -8.57671e-17 9.97487e-16 1.63498e-14 0.284264 0 0.376008 0 0.38291 0 0.614561 0 0.585755 0 0.406379 0 0.406379 0 0.935558 0 0.930885 0 0.930483 0 0.908525 0 0.912666 0 1.02548 0.119084 1.02548 -0.119084 1.02548 0.119084 1.02548 -0.119084 0.929049 0 0.929049 0 
