-4.866385607652569663e-13 1.293369073103117599e-02 2.582423764124043564e-02 3.862578428447734080e-02 5.128719525482585556e-02 6.374977640394870193e-02 7.594541006668988070e-02 8.779521661036368552e-02 9.920883182808529210e-02 1.100843640954306257e-01 1.203090668046231382e-01 1.297607314939173973e-01 1.383097764825022558e-01 1.458219759063293930e-01 1.521617460072068884e-01 1.571958804663581843e-01 1.607976054922618803e-01 1.628508091179718120e-01 1.632542883985205473e-01 1.619258533781336717e-01 1.588061280460722757e-01 1.538618960085813003e-01 1.470888520255305143e-01 1.385136394189385722e-01 1.281950769716814764e-01 1.162245064288554147e-01 1.027252220708371744e-01 8.785097591260720984e-02 7.178358469563199395e-02 5.472969675030183584e-02 3.691680681584503382e-02 1.858863387770481185e-02 -3.861567761002856198e-13 -1.858863387847762075e-02 -3.691680681661917152e-02 -5.472969675107822174e-02 -7.178358469641173134e-02 -8.785097591339094403e-02 -1.027252220716259323e-01 -1.162245064296497793e-01 -1.281950769724822248e-01 -1.385136394197461485e-01 -1.470888520263459731e-01 -1.538618960094055299e-01 -1.588061280469050263e-01 -1.619258533789751098e-01 -1.632542883993719773e-01 -1.628508091188329010e-01 -1.607976054931324061e-01 -1.571958804672388132e-01 -1.521617460080972040e-01 -1.458219759072293953e-01 -1.383097764834115839e-01 -1.297607314948355239e-01 -1.203090668055500773e-01 -1.100843640963657943e-01 -9.920883182902785757e-02 -8.779521661131324539e-02 -7.594541006764547741e-02 -6.374977640490946118e-02 -5.128719525579127775e-02 -3.862578428544610754e-02 -2.582423764221154425e-02 -1.293369073200389442e-02
-4.865705980332873772e-13 1.312302964214644325e-02 2.620136518279520682e-02 3.918760431880054934e-02 5.202907499658653706e-02 6.466556111999581524e-02 7.702744427667236604e-02 8.903437304965114429e-02 1.005945496170381481e-01 1.116046976612177499e-01 1.219507471152681682e-01 1.315092410844660442e-01 1.401494395794680159e-01 1.477360646922190601e-01 1.541326037191302623e-01 1.592050616022972209e-01 1.628260329195686806e-01 1.648789473578086140e-01 1.652623318160638399e-01 1.638939274616206254e-01 1.607145014288957896e-01 1.556912003982208470e-01 1.488203067706742322e-01 1.401292770895295747e-01 1.296779660611392659e-01 1.175589671257646907e-01 1.038970309976887108e-01 8.884755579667956427e-02 7.259417512258253824e-02 5.534550245115682499e-02 3.733112034539030205e-02 1.879693004553600888e-02 -3.849753870838305144e-13 -1.879693004630635794e-02 -3.733112034616192787e-02 -5.534550245193071288e-02 -7.259417512335999967e-02 -8.884755579746086984e-02 -1.038970309984752899e-01 -1.175589671265565850e-01 -1.296779660619377939e-01 -1.401292770903350693e-01 -1.488203067714878591e-01 -1.556912003990426063e-01 -1.607145014297266250e-01 -1.638939274624602316e-01 -1.652623318169132161e-01 -1.648789473586676768e-01 -1.628260329204381518e-01 -1.592050616031768506e-01 -1.541326037200194954e-01 -1.477360646931178967e-01 -1.401494395803762338e-01 -1.315092410853835048e-01 -1.219507471161944828e-01 -1.116046976621522940e-01 -1.005945496179803111e-01 -8.903437305060017681e-02 -7.702744427762764357e-02 -6.466556112095653286e-02 -5.202907499755169557e-02 -3.918760431976901076e-02 -2.620136518376615931e-02 -1.312302964311887372e-02
-4.861782684968060574e-13 1.368951034675806172e-02 2.732968800882461594e-02 4.086850535061167800e-02 5.424869256993770233e-02 6.740547984648867508e-02 8.026475852959331914e-02 9.274177368316438574e-02 1.047404382363960329e-01 1.161533330670106307e-01 1.268624285849122291e-01 1.367405329153813243e-01 1.456534407987355728e-01 1.534627270468002791e-01 1.600291000205258662e-01 1.652162052420922678e-01 1.688947479397090445e-01 1.709467869016896291e-01 1.712700411598863381e-01 1.697820461902583011e-01 1.664239977388367320e-01 1.611641290434156770e-01 1.540004808738391351e-01 1.449629429748906795e-01 1.341144694706830898e-01 1.215513986966730853e-01 1.074028387300845905e-01 9.182911244274416518e-02 7.501928898296771064e-02 5.718786096231795457e-02 3.857065705980319142e-02 1.942010711206377735e-02 -3.812719222780032111e-13 -1.942010711282670180e-02 -3.857065706056747589e-02 -5.718786096308466765e-02 -7.501928898373773358e-02 -9.182911244351861513e-02 -1.074028387308641058e-01 -1.215513986974585958e-01 -1.341144694714747898e-01 -1.449629429756902621e-01 -1.540004808746470166e-01 -1.611641290442318575e-01 -1.664239977396621550e-01 -1.697820461910933831e-01 -1.712700411607314954e-01 -1.709467869025448616e-01 -1.688947479405740193e-01 -1.652162052429680950e-01 -1.600291000214117687e-01 -1.534627270476962291e-01 -1.456534407996410707e-01 -1.367405329162967587e-01 -1.268624285858364342e-01 -1.161533330679433845e-01 -1.047404382373365028e-01 -9.274177368411201661e-02 -8.026475853054733378e-02 -6.740547984744806043e-02 -5.424869257090154939e-02 -4.086850535157927206e-02 -2.732968800979494045e-02 -1.368951034772970636e-02
-4.855006288848174553e-13 1.462852849583336223e-02 2.920003418272860626e-02 4.365482131713088049e-02 5.792799781340127879e-02 7.194724468976158860e-02 8.563100955475735909e-02 9.888723769564136679e-02 1.116127319205397622e-01 1.236932059864395417e-01 1.350040672469601521e-01 1.454119332232155781e-01 1.547768553536456315e-01 1.629551924532656182e-01 1.698030476235040387e-01 1.751801566431432922e-01 1.789540942655387379e-01 1.810046482184408112e-01 1.812281997321710802e-01 1.795419445754032339e-01 1.758877900869464384e-01 1.702357715444144104e-01 1.625868451505317613e-01 1.529749344544890644e-01 1.414681314523221489e-01 1.281689820302536753e-01 1.132138167759160902e-01 9.677112131623955005e-02 7.903897400804828222e-02 6.024161174457579038e-02 4.062521560903896434e-02 2.045303593777731202e-02 -3.751639187910212509e-13 -2.045303593852806565e-02 -4.062521560979102941e-02 -6.024161174533055468e-02 -7.903897400880653679e-02 -9.677112131700271735e-02 -1.132138167766843229e-01 -1.281689820310281114e-01 -1.414681314531038570e-01 -1.529749344552784607e-01 -1.625868451513297619e-01 -1.702357715452215980e-01 -1.758877900877632849e-01 -1.795419445762299893e-01 -1.812281997330081329e-01 -1.810046482192890771e-01 -1.789540942663966627e-01 -1.751801566440130686e-01 -1.698030476243843900e-01 -1.629551924541563779e-01 -1.547768553545466053e-01 -1.454119332241266271e-01 -1.350040672478806381e-01 -1.236932059873688539e-01 -1.116127319214770958e-01 -9.888723769658640250e-02 -8.563100955570908390e-02 -7.194724469071915596e-02 -5.792799781436349521e-02 -4.365482131809693411e-02 -2.920003418369738687e-02 -1.462852849680390706e-02
-4.846557483851596178e-13 1.593242302135934943e-02 3.179714278362363866e-02 4.752381377011596908e-02 6.303695795991669237e-02 7.825377227095053900e-02 9.308236697545288485e-02 1.074205503726258087e-01 1.211552521219040474e-01 1.341626507685539371e-01 1.463090411863101903e-01 1.574524460906082945e-01 1.674449436834111460e-01 1.761356521428020239e-01 1.833742823081931927e-01 1.890151437025239800e-01 1.929214670251147012e-01 1.949698893325834681e-01 1.950549369964713620e-01 1.930933366600927903e-01 1.890279860492164454e-01 1.828314246078467931e-01 1.745086582687823684e-01 1.640992127261864109e-01 1.516783146305477337e-01 1.373571292576064584e-01 1.212820153355870234e-01 1.036327916544297206e-01 8.462004455903356093e-02 6.448153915367767219e-02 4.347782874962426158e-02 2.188718557885583477e-02 -3.666519187969980403e-13 -2.188718557958965055e-02 -4.347782875035965250e-02 -6.448153915441559580e-02 -8.462004455977532869e-02 -1.036327916551765260e-01 -1.212820153363396714e-01 -1.373571292583658510e-01 -1.516783146313143982e-01 -1.640992127269615686e-01 -1.745086582695662969e-01 -1.828314246086409633e-01 -1.890279860500204689e-01 -1.930933366609073054e-01 -1.950549369972976732e-01 -1.949698893334213812e-01 -1.929214670259638831e-01 -1.890151437033850690e-01 -1.833742823090654395e-01 -1.761356521436856504e-01 -1.674449436843054584e-01 -1.574524460915133761e-01 -1.463090411872254581e-01 -1.341626507694785586e-01 -1.211552521228375645e-01 -1.074205503735675277e-01 -9.308236697640152879e-02 -7.825377227190545570e-02 -6.303695796087674386e-02 -4.752381377107975369e-02 -3.179714278459055965e-02 -1.593242302232810229e-02
-4.835541155580080107e-13 1.759049675107764513e-02 3.509970504160098842e-02 5.244373334003840648e-02 6.953363913479956859e-02 8.627328485031238170e-02 1.025576335291228242e-01 1.182716017507190881e-01 1.332895637775528275e-01 1.474755733465485108e-01 1.606843389444700398e-01 1.727629560213976845e-01 1.835533666851446033e-01 1.928954852815759347e-01 2.006308981760439869e-01 2.066070192085154023e-01 2.106815597764371828e-01 2.127271552183203074e-01 2.126359778414308732e-01 2.103241620459773420e-01 2.057358687864200009e-01 1.988468250626378719e-01 1.896671889782229059e-01 1.782436116222358702e-01 1.646603928795786487e-01 1.490396583096580407e-01 1.315405173459217314e-01 1.123571980312362273e-01 9.171618901253671130e-02 6.987245424415666761e-02 4.710481849009916233e-02 2.371065104423123251e-02 -3.558304857526224444e-13 -2.371065104494346834e-02 -4.710481849081309125e-02 -6.987245424487362189e-02 -9.171618901325774564e-02 -1.123571980319627156e-01 -1.315405173466545896e-01 -1.490396583103980599e-01 -1.646603928803265504e-01 -1.782436116229928758e-01 -1.896671889789901533e-01 -1.988468250634154444e-01 -2.057358687872088143e-01 -2.103241620467778406e-01 -2.126359778422431679e-01 -2.127271552191455362e-01 -2.106815597772743742e-01 -2.066070192093652780e-01 -2.006308981769062694e-01 -1.928954852824504851e-01 -1.835533666860314772e-01 -1.727629560222957161e-01 -1.606843389453788962e-01 -1.474755733474673869e-01 -1.332895637784813903e-01 -1.182716017516563245e-01 -1.025576335300674852e-01 -8.627328485126384283e-02 -6.953363913575662247e-02 -5.244373334099987349e-02 -3.509970504256551549e-02 -1.759049675204408733e-02
-4.822576745514106013e-13 1.958904788556289217e-02 3.908042713413012459e-02 5.837391353214921308e-02 7.736433066182522855e-02 9.593946447228354768e-02 1.139784281848882919e-01 1.313505976298688649e-01 1.479152129110431202e-01 1.635217138808720549e-01 1.780108453986713191e-01 1.912165349830018124e-01 2.029685115730308909e-01 2.130956010256214728e-01 2.214296030102774482e-01 2.278096263598728410e-01 2.320867368022076771e-01 2.341287532775049585e-01 2.338250174759159417e-01 2.310909563081615936e-01 2.258722589986225104e-01 2.181484993459636978e-01 2.079360491499026298e-01 1.952901503178424425e-01 1.803060399714380146e-01 1.631190539947451057e-01 1.439036687580916019e-01 1.228714769454769540e-01 1.002681301615685472e-01 7.636931692495606272e-02 5.147587842181154671e-02 2.590819473120689262e-02 -3.429040861372018359e-13 -2.590819473189336433e-02 -5.147587842249991968e-02 -7.636931692564757901e-02 -1.002681301622646570e-01 -1.228714769461788786e-01 -1.439036687587999797e-01 -1.631190539954616714e-01 -1.803060399721637397e-01 -1.952901503185782428e-01 -2.079360491506488384e-01 -2.181484993467219247e-01 -2.258722589993926166e-01 -2.310909563089440233e-01 -2.338250174767121659e-01 -2.341287532783151160e-01 -2.320867368030308520e-01 -2.278096263607095329e-01 -2.214296030111278235e-01 -2.130956010264853651e-01 -2.029685115739081058e-01 -1.912165349838914064e-01 -1.780108453995727369e-01 -1.635217138817842142e-01 -1.479152129119659653e-01 -1.313505976308009526e-01 -1.139784281858288867e-01 -9.593946447323122018e-02 -7.736433066277871584e-02 -5.837391353310758535e-02 -3.908042713509184835e-02 -1.958904788652668372e-02
-4.807935895023344247e-13 2.191141478934618969e-02 4.370611952274038037e-02 6.526490411269492142e-02 8.646372174305880232e-02 1.071716719097481618e-01 1.272494460335354405e-01 1.465483587827543233e-01 1.649100632088738028e-01 1.821670184071247089e-01 1.981437458278050567e-01 2.126588758689669512e-01 2.255279513436254379e-01 2.365669202253318504e-01 2.455962180972767195e-01 2.524453122432115948e-01 2.569575554734038203e-01 2.589951795503075971e-01 2.584442462276324015e-01 2.552193689609660310e-01 2.492680205422794504e-01 2.405742512345164230e-01 2.291616581423129295e-01 2.150954689932028097e-01 1.984836314205571106e-01 1.794768312219454931e-01 1.582673987273326976e-01 1.350871000333898064e-01 1.102038480466738662e-01 8.391740560646041014e-02 5.655418803246325954e-02 2.846130394967082491e-02 -3.278746899487856825e-13 -2.846130395032722346e-02 -5.655418803312178139e-02 -8.391740560712247776e-02 -1.102038480473410270e-01 -1.350871000340633787e-01 -1.582673987280134864e-01 -1.794768312226350526e-01 -1.984836314212565789e-01 -2.150954689939141573e-01 -2.291616581430351574e-01 -2.405742512352513907e-01 -2.492680205430277962e-01 -2.552193689617288097e-01 -2.584442462284091691e-01 -2.589951795510996857e-01 -2.569575554742105639e-01 -2.524453122440337149e-01 -2.455962180981131060e-01 -2.365669202261826976e-01 -2.255279513444911621e-01 -2.126588758698460813e-01 -1.981437458286975095e-01 -1.821670184080291521e-01 -1.649100632097892927e-01 -1.465483587836801105e-01 -1.272494460344705258e-01 -1.071716719106914767e-01 -8.646372174400845934e-02 -6.526490411364953281e-02 -4.370611952369882897e-02 -2.191141479030705996e-02
-4.790834914032502438e-13 2.453803702058854688e-02 4.893781864995149639e-02 7.305865274297256018e-02 9.675514192197499919e-02 1.198752444559109676e-01 1.422588114982610286e-01 1.637367272460798218e-01 1.841307526067473832e-01 2.032541424675656239e-01 2.209130728621694906e-01 2.369088785551792808e-01 2.510410652418926247e-01 2.631110251286746249e-01 2.729263515374881766e-01 2.803056186956112694e-01 2.850834682233988615e-01 2.871158250307043192e-01 2.862850531659289488e-01 2.825048571671953113e-01 2.757247369053014152e-01 2.659338137602897389e-01 2.531638629302840893e-01 2.374914101514865039e-01 2.190387802783697602e-01 1.979740189786339810e-01 1.745096460024591345e-01 1.489002377195709215e-01 1.214388764275213251e-01 9.245254284008561085e-02 6.229656471456174877e-02 3.134826740444243698e-02 -3.109075786574727306e-13 -3.134826740506500842e-02 -6.229656471518647820e-02 -9.245254284071466322e-02 -1.214388764281558730e-01 -1.489002377202121585e-01 -1.745096460031085595e-01 -1.979740189792931759e-01 -2.190387802790396687e-01 -2.374914101521689025e-01 -2.531638629309792554e-01 -2.659338137609992270e-01 -2.757247369060253361e-01 -2.825048571679349418e-01 -2.862850531666841780e-01 -2.871158250314762017e-01 -2.850834682241871754e-01 -2.803056186964161811e-01 -2.729263515383089644e-01 -2.631110251295118441e-01 -2.510410652427455536e-01 -2.369088785560473365e-01 -2.209130728630520346e-01 -2.032541424684612685e-01 -1.841307526076551848e-01 -1.637367272469987811e-01 -1.422588114991904795e-01 -1.198752444568488840e-01 -9.675514192292028470e-02 -7.305865274392339681e-02 -4.893781865090651023e-02 -2.453803702154589567e-02
-4.773090511711482714e-13 2.744653583892465651e-02 5.473094744340514795e-02 8.168874445126984851e-02 1.081508779675552784e-01 1.339418881234742398e-01 1.588785431934666148e-01 1.827691006070841784e-01 2.054132931782613469e-01 2.266031121684634608e-01 2.461244236586886680e-01 2.637594175227273019e-01 2.792898505490299943e-01 2.925010084567586377e-01 3.031862771672119150e-01 3.111521831105813485e-01 3.162237368132753135e-01 3.182498945755520836e-01 3.171089405341103173e-01 3.127135863669455174e-01 3.050155886096700408e-01 2.940096939882025362e-01 2.797367410098913210e-01 2.622857706862242733e-01 2.417950298149250943e-01 2.184517856268198555e-01 1.924909095139374082e-01 1.641922285703914519e-01 1.338766852812275365e-01 1.019013863429462791e-01 6.865365977966655930e-02 3.454427380601076542e-02 -2.922320225271054567e-13 -3.454427380659603336e-02 -6.865365978025447791e-02 -1.019013863435388467e-01 -1.338766852818259745e-01 -1.641922285709973284e-01 -1.924909095145524995e-01 -2.184517856274456604e-01 -2.417950298155629452e-01 -2.622857706868750860e-01 -2.797367410105569552e-01 -2.940096939888832694e-01 -3.050155886103672054e-01 -3.127135863676602234e-01 -3.171089405348420098e-01 -3.182498945763012066e-01 -3.162237368140435878e-01 -3.111521831113677194e-01 -3.031862771680158275e-01 -2.925010084575803138e-01 -2.792898505498683792e-01 -2.637594175235828398e-01 -2.461244236595602486e-01 -2.266031121693496408e-01 -2.054132931791609051e-01 -1.827691006079955605e-01 -1.588785431943894599e-01 -1.339418881244065496e-01 -1.081508779684957344e-01 -8.168874445221646630e-02 -5.473094744435620662e-02 -2.744653583987833809e-02
